GENDER,MARITAL_STATUS,LOANTYPE,PAYMENT_TYPE,APPLY_TERM_TIME,AGE,MONTHLY_INCOME_WHITHOUT_TAX,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_INTEREST_RATE,Label
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,4500.0,954718.42,410000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,10000.0,203111.0,140000.0,6.12,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,360,35,20000.0,2969665.78,1280000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,8500.0,426002.0,340000.0,4.158,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,36,13000.0,760059.0,600000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,36,18000.0,810200.0,640000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,36,20000.0,1286139.34,530000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,36,6000.0,873994.74,440000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,36,16000.0,451077.0,360000.0,6.12,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,37,23800.0,1826621.0,1460000.0,5.0489999999999995,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,38,10000.0,1398761.52,690000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,360,41,10000.0,923076.92,400000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,42,8000.0,902043.97,420000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,43,18000.0,1316606.0,1050000.0,5.51,1
